% []
@RELATION base

@ATTRIBUTE tot_changes_last_Methods NUMERIC
@ATTRIBUTE sum_insert_last_Methods NUMERIC
@ATTRIBUTE sum_delet_lasts_Methods NUMERIC
@ATTRIBUTE count_insert_last_Methods NUMERIC
@ATTRIBUTE count_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_last_Methods NUMERIC
@ATTRIBUTE avg_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_last_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_last_Methods NUMERIC
@ATTRIBUTE tot_bugs_last_Methods NUMERIC
@ATTRIBUTE lastVer_tot_developers_Methods NUMERIC
@ATTRIBUTE last_commit_Methods NUMERIC
@ATTRIBUTE last_bug_Methods NUMERIC
@ATTRIBUTE last_bug_binary_Methods NUMERIC
@ATTRIBUTE tot_changes_Methods NUMERIC
@ATTRIBUTE sum_insert_Methods NUMERIC
@ATTRIBUTE sum_delets_Methods NUMERIC
@ATTRIBUTE count_insert_Methods NUMERIC
@ATTRIBUTE count_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_Methods NUMERIC
@ATTRIBUTE avg_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_Methods NUMERIC
@ATTRIBUTE tot_bugs_Methods NUMERIC
@ATTRIBUTE tot_developers_Methods NUMERIC
@ATTRIBUTE change_set_Methods NUMERIC
@ATTRIBUTE age_Methods NUMERIC
@ATTRIBUTE age2_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1008.99626157,0,0,2,19,20,1,2,9.5,10.0,19.0,10.0,0,2,137,-2454529.29832,-98185237.4165,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.46418,-4895025.1088,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.4613,-4895025.10591,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,8,4,2,1,4.0,2.0,4.0,4.0,0,1,626,9809471.27079,-19606019.1777,valid
0,0,0,0,0,0,0,0,0,0,0,1643.16385417,1643.16385417,0,5,13,9,5,4,2.6,1.8,2.6,2.25,1,2,96,9813984.86572,-44154101.1776,valid
0,0,0,0,0,0,0,0,0,0,0,2601.43224537,2915.32202546,0,3,6,3,2,1,2.0,1.0,3.0,3.0,1,2,70,7358107.84382,-14709341.625,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45556,-14704514.3857,valid
0,0,0,0,0,0,0,0,0,0,0,2365.38519676,0,0,1,19,0,1,0,19.0,0.0,19.0,0,0,1,42,46611774.3363,44942.3187384,valid
0,0,0,0,0,0,0,0,0,0,0,1013.31087963,1013.31087963,0,3,23,5,3,2,7.66666666667,1.66666666667,7.66666666667,2.5,1,3,124,44149394.9196,-24479648.3997,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,10,5,2,1,5.0,2.5,5.0,5.0,0,1,626,12261839.0965,-24507523.9801,valid
0,0,0,0,0,0,0,0,0,0,0,1525.39601852,0,0,2,6,6,2,2,3.0,3.0,3.0,3.0,0,1,44,0.0,-29448399.2805,valid
0,0,0,0,0,0,0,0,0,0,0,1008.99626157,0,0,1,15,15,1,1,15.0,15.0,15.0,15.0,0,1,137,0.0,-73638230.0938,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45674,-14704514.3869,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.4642,-14704514.3944,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,0.0129745369777,0,0,1,7,0,1,0,7.0,0.0,7.0,0,0,1,16,17189316.5716,0.0908217616379,valid
0,0,0,0,0,0,0,0,0,0,0,1087.65011574,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,2,26,7360317.31462,-14720641.4121,valid
0,0,0,0,0,0,0,0,0,0,0,2551.64696759,0,0,2,84,42,2,1,42.0,21.0,42.0,42.0,0,2,126,103015254.812,-205936816.441,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,16,8,2,1,8.0,4.0,8.0,8.0,0,1,626,19618942.5481,-39212038.3619,valid
0,0,0,0,0,0,0,0,0,0,0,3218.42126157,3218.42126157,0,3,4,4,2,2,1.33333333333,1.33333333333,2.0,2.0,1,1,113,-13.3686805554,-19619166.5163,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45674,-14704514.3869,valid
0,0,0,0,0,0,0,0,0,0,0,2243.94533565,0,0,1,6,0,1,0,6.0,0.0,6.0,0,0,1,80,14720236.3243,13463.6720139,valid
0,0,0,0,0,0,0,0,0,0,0,922.279259259,922.279259259,0,15,196,118,14,11,13.0666666667,7.86666666667,14.0,10.7272727273,2,4,244,191358232.78,-578821229.994,valid
1,9,1,1,1,9.0,1.0,9.0,1.0,0,1,131.641631945,131.641631945,131.641631945,3,11,3,3,3,3.66666666667,1.0,3.66666666667,1.0,1,2,144,19643880.1954,-14728259.2131,valid
0,0,0,0,0,0,0,0,0,0,0,1078.25268519,0,0,4,7,5,4,3,1.75,1.25,1.75,1.66666666667,0,3,92,4906203.64021,-24529405.7095,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,0.0129745369777,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,16,7366849.95924,0.0389236100018,valid
2,14,14,2,2,7.0,7.0,7.0,7.0,0,2,346.941793981,0,0,2,14,14,2,2,7.0,7.0,7.0,7.0,0,2,74,0.0,-68747500.3271,valid
0,0,0,0,0,0,0,0,0,0,0,1095.17954861,0,0,1,10,0,1,0,10.0,0.0,10.0,0,0,1,33,24545214.865,10951.7954861,valid
0,0,0,0,0,0,0,0,0,0,0,2848.32121528,0,0,2,17,3,2,1,8.5,1.5,8.5,3.0,0,2,124,34338466.6361,-14676443.3803,valid
0,0,0,0,0,0,0,0,0,0,0,2365.38519676,0,0,1,21,0,1,0,21.0,0.0,21.0,0,0,1,42,51518276.898,49673.0891319,valid
0,0,0,0,0,0,0,0,0,0,0,1009.04880787,0,0,2,18,7,2,1,9.0,3.5,9.0,7.0,0,2,156,26987830.1536,-34340553.4684,valid
0,0,0,0,0,0,0,0,0,0,0,2551.64696759,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,2,126,7358232.4866,-14709772.603,valid
0,0,0,0,0,0,0,0,0,0,0,2499.00763889,0,0,2,34,17,2,1,17.0,8.5,17.0,17.0,0,1,66,41702898.9519,-83363416.0151,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45674,-14704514.3869,valid
0,0,0,0,0,0,0,0,0,0,0,1009.04880787,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,2,144,7359816.4,-14720612.1053,valid
0,0,0,0,0,0,0,0,0,0,0,2140.44371528,0,0,2,4,0,2,0,2.0,0.0,2.0,0,0,1,83,9813304.51682,9162.14739583,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2340.56789352,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,83,7359828.29448,7021.70368056,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1641.61958333,1641.61958333,0,1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,5,0.0,-9815900.18588,bugged
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45556,-14704514.3857,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.4642,-14704514.3944,valid
0,0,0,0,0,0,0,0,0,0,0,2848.32121528,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,124,7358232.4866,-4896919.17811,valid
0,0,0,0,0,0,0,0,0,0,0,2340.56789352,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,83,7359828.29448,7021.70368056,valid
0,0,0,0,0,0,0,0,0,0,0,1574.20583333,0,0,1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,17,0.0,-9816169.84088,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,10,5,2,1,5.0,2.5,5.0,5.0,0,1,626,12261839.1054,-24507523.9891,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.4613,-4895025.10591,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.46169,-4895025.10631,valid
0,0,0,0,0,0,0,0,0,0,0,2147.26165509,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,13,7360408.21319,6441.78496528,valid
0,0,0,0,0,0,0,0,0,0,0,2551.64696759,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,2,126,7358232.4866,-14709772.603,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.4613,-4895025.10591,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2340.56789352,0,0,1,8,0,1,0,8.0,0.0,8.0,0,0,1,83,19626208.7853,18724.5431481,valid
0,0,0,0,0,0,0,0,0,0,0,1008.99626157,0,0,2,45,45,2,2,22.5,22.5,22.5,22.5,0,2,141,0.0,-220914545.57,valid
0,0,0,0,0,0,0,0,0,0,0,2754.64971065,0,0,5,66,21,5,3,13.2,4.2,13.2,7.0,0,2,734,110363846.96,-102864693.624,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.46169,-4895025.10631,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45556,-14704514.3857,valid
0,0,0,0,0,0,0,0,0,0,0,2243.94533565,0,0,1,6,0,1,0,6.0,0.0,6.0,0,0,1,80,14720236.3243,13463.6720139,valid
0,0,0,0,0,0,0,0,0,0,0,2563.8646412,0,0,1,6,0,1,0,6.0,0.0,6.0,0,0,1,18,14718316.8085,15383.1878472,valid
0,0,0,0,0,0,0,0,0,0,0,2872.50385417,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,120,7358232.4866,8617.5115625,valid
0,0,0,0,0,0,0,0,0,0,0,1008.98953704,0,0,1,3,3,1,1,3.0,3.0,3.0,3.0,0,1,138,0.0,-14727646.0591,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.46387,-4895025.10848,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.46169,-4895025.10631,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,131.62193287,0,0,1,7,0,1,0,7.0,0.0,7.0,0,0,1,3,17188395.3088,921.353530094,valid
0,0,0,0,0,0,0,0,0,0,0,2243.94533565,0,0,2,8,2,2,1,4.0,1.0,4.0,2.0,0,1,119,14717550.8517,-9797341.73822,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,1,2,346.941539352,746.620416666,746.620416666,2,6,3,2,1,3.0,1.5,3.0,3.0,1,2,65,7364610.13691,-14729378.4858,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.46191,-14704514.3921,valid
0,0,0,0,0,0,0,0,0,0,0,2344.43487269,0,0,3,13,7,3,2,4.33333333333,2.33333333333,4.33333333333,3.5,0,2,626,14714206.9265,-34315573.2492,valid
0,0,0,0,0,0,0,0,0,0,0,1095.17954861,0,0,1,7,0,1,0,7.0,0.0,7.0,0,0,1,33,17181650.4055,7666.25684028,valid
0,0,0,0,0,0,0,0,0,0,0,1639.17474537,0,0,2,9,1,1,1,4.5,0.5,9.0,1.0,0,1,11,19631789.6138,-4894811.26799,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2233.92193287,0,0,2,15,15,1,1,7.5,7.5,15.0,15.0,0,2,23,-5080.25572916,-73596402.0679,valid
0,0,0,0,0,0,0,0,0,0,0,1008.98953704,0,0,1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,138,0.0,-19636861.4121,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,528.017627315,0,0,1,11,0,1,0,11.0,0.0,11.0,0,0,1,2,27005975.1327,5808.19390046,valid
0,0,0,0,0,0,0,0,0,0,0,3123.18543981,0,0,2,8,5,1,1,4.0,2.5,8.0,5.0,0,1,157,7356682.90545,-24514767.7134,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.4609,-4895025.10552,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.46387,-4895025.10848,valid
0,0,0,0,0,0,0,0,0,0,0,2332.30466435,0,0,3,52,28,3,2,17.3333333333,9.33333333333,17.3333333333,14.0,0,2,626,58856827.6631,-137262389.996,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1008.99626157,0,0,1,3,3,1,1,3.0,3.0,3.0,3.0,0,1,137,0.0,-14727646.0188,valid
0,0,0,0,0,0,0,0,0,0,0,2872.50385417,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,120,7358232.4866,8617.5115625,valid
0,0,0,0,0,0,0,0,0,0,0,2872.50385417,0,0,1,22,0,1,0,22.0,0.0,22.0,0,0,1,120,53960371.5684,63195.0847917,valid
0,0,0,0,0,0,0,0,0,0,0,2232.55112268,0,0,7,153,89,7,6,21.8571428571,12.7142857143,21.8571428571,14.8333333333,0,4,84,156982462.439,-436475677.209,valid
0,0,0,0,0,0,0,0,0,0,0,1008.98953704,0,0,3,33,21,3,2,11.0,7.0,11.0,10.5,0,2,177,29447703.8749,-103061432.54,valid
0,0,0,0,0,0,0,0,0,0,0,1009.04880787,0,0,2,22,11,2,1,11.0,5.5,11.0,11.0,0,2,177,26987099.9279,-53976684.1807,valid
0,0,0,0,0,0,0,0,0,0,0,1095.17954861,0,0,1,23,0,1,0,23.0,0.0,23.0,0,0,1,33,56453994.1896,25189.1296181,valid
0,0,0,0,0,0,0,0,0,0,0,2499.06149306,0,0,2,47,18,2,1,23.5,9.0,23.5,18.0,0,1,82,71128339.2242,-88227689.6728,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,26,12,2,1,13.0,6.0,13.0,12.0,0,1,626,34333167.465,-58811577.8536,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,23,0,1,0,23.0,0.0,23.0,0,0,1,346.807569444,0,0,1,23,0,1,0,23.0,0.0,23.0,0,0,1,32,56471206.7451,7976.57409722,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.46387,-4895025.10848,valid
0,0,0,0,0,0,0,0,0,0,0,2738.80221065,2738.80221065,0,4,26,14,4,3,6.5,3.5,6.5,4.66666666667,1,2,626,29429433.9168,-68632079.7774,valid
0,0,0,0,0,0,0,0,0,0,0,2563.8646412,0,0,1,24,0,1,0,24.0,0.0,24.0,0,0,1,18,58873267.2339,61532.7513889,valid
2,6,6,2,2,3.0,3.0,3.0,3.0,0,2,346.941793981,0,0,2,6,6,2,2,3.0,3.0,3.0,3.0,0,2,74,0.0,-29463214.4259,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.46341,-4895025.10803,valid
0,0,0,0,0,0,0,0,0,0,0,2551.64696759,0,0,2,16,8,2,1,8.0,4.0,8.0,8.0,0,2,126,19621953.2976,-39226060.2745,valid
0,0,0,0,0,0,0,0,0,0,0,1009.04880787,0,0,3,131,68,3,2,43.6666666667,22.6666666667,43.6666666667,34.0,0,2,177,154562481.405,-333669316.389,valid
0,0,0,0,0,0,0,0,0,0,0,1009.04880787,0,0,3,13,8,3,2,4.33333333333,2.66666666667,4.33333333333,4.0,0,3,156,12267195.5244,-39262048.0569,valid
0,0,0,0,0,0,0,0,0,0,0,2243.94533565,0,0,1,2,0,1,0,2.0,0.0,2.0,0,0,1,80,4906745.44144,4487.8906713,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,12,6,2,1,6.0,3.0,6.0,6.0,0,1,626,14714206.9158,-29409028.7761,valid
2,12,12,2,2,6.0,6.0,6.0,6.0,0,2,346.941793981,0,0,2,12,12,2,2,6.0,6.0,6.0,6.0,0,2,74,0.0,-58926428.8518,valid
0,0,0,0,0,0,0,0,0,0,0,2340.56789352,0,0,1,22,0,1,0,22.0,0.0,22.0,0,0,1,83,53972074.1595,51492.4936574,valid
0,0,0,0,0,0,0,0,0,0,0,2848.32121528,0,0,4,23,8,4,2,5.75,2.0,5.75,4.0,0,2,727,36788904.3836,-39194249.6288,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,346.807569444,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,32,7365809.57545,1040.42270833,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.46418,-4895025.1088,valid
0,0,0,0,0,0,0,0,0,0,0,2848.32121528,0,0,2,53,3,2,1,26.5,1.5,26.5,3.0,0,2,124,122637208.11,-14572984.8763,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,352.7121875,352.7121875,352.7121875,4,4,3,4,3,1.0,0.75,1.0,1.0,1,2,146,2454528.2858,-14727716.3319,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45556,-14704514.3857,valid
2,16,3,1,1,8.0,1.5,16.0,3.0,0,1,131.641631945,0,0,2,16,3,1,1,8.0,1.5,16.0,3.0,0,1,4,31920939.8658,-14730833.3536,valid
3,5,1,3,1,1.66666666667,0.333333333333,1.66666666667,1.0,0,2,346.941539352,1032.11821759,0,7,33,43,6,5,4.71428571429,6.14285714286,5.5,8.6,2,2,92,-24536332.5457,-211065452.35,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.46169,-4895025.10631,valid
0,0,0,0,0,0,0,0,0,0,0,1851.24079861,0,0,4,17,7,4,2,4.25,1.75,4.25,3.5,0,2,10,24531010.6744,-34327557.7722,valid
0,0,0,0,0,0,0,0,0,0,0,922.247777778,922.247777778,0,5,25,15,4,4,5.0,3.0,6.25,3.75,1,2,96,24526858.5825,-73570337.6856,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,55,20,2,1,27.5,10.0,27.5,20.0,0,1,1174,85832987.4112,-97981476.9549,valid
0,0,0,0,0,0,0,0,0,0,0,1009.04880787,0,0,3,12,8,3,2,4.0,2.66666666667,4.0,4.0,0,3,144,9815373.07042,-39261410.7842,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,131.462858796,0,0,2,10,0,2,0,5.0,0.0,5.0,0,0,1,1,24548525.4515,7641.20905092,valid
0,0,0,0,0,0,0,0,0,0,0,2332.30466435,0,0,3,193,78,3,2,64.3333333333,26.0,64.3333333333,39.0,0,2,1174,282022382.683,-382204510.543,valid
0,0,0,0,0,0,0,0,0,0,0,2848.32121528,0,0,4,18,7,4,2,4.5,1.75,4.5,3.5,0,2,727,26977976.1001,-34300202.9546,valid
1,15,0,1,0,15.0,0.0,15.0,0,0,1,156.353946759,0,0,1,15,0,1,0,15.0,0.0,15.0,0,0,1,2,36831904.6816,2345.30920139,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,346.807569444,0,0,1,9,0,1,0,9.0,0.0,9.0,0,0,1,32,22097428.7264,3121.268125,valid
0,0,0,0,0,0,0,0,0,0,0,2340.56789352,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,83,7359828.29448,7021.70368056,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,109,49,2,1,54.5,24.5,54.5,49.0,0,1,1174,147142142.547,-240138071.079,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,690.131122685,0,0,3,23,23,3,3,7.66666666667,7.66666666667,7.66666666667,7.66666666667,0,1,166,0.0,-112910897.77,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45438,-14704514.3845,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,16,8,2,1,8.0,4.0,8.0,8.0,0,1,626,19618942.5712,-39212038.385,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,80,30,2,1,40.0,15.0,40.0,30.0,0,1,626,122618498.945,-146980274.926,valid
0,0,0,0,0,0,0,0,0,0,0,1008.98953704,1099.34209491,0,2,6,3,2,1,3.0,1.5,3.0,3.0,1,2,142,7363551.97187,-14724348.0328,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,18,9,2,1,9.0,4.5,9.0,9.0,0,1,626,22071310.3736,-44113543.1642,valid
0,0,0,0,0,0,0,0,0,0,0,1080.57724537,0,0,2,6,1,2,1,3.0,0.5,3.0,1.0,0,1,8,12272678.341,-4903667.18838,valid
0,0,0,0,0,0,0,0,0,0,0,2499.00763889,0,0,3,52,27,3,2,17.3333333333,9.0,17.3333333333,13.5,0,1,67,61327279.079,-132404918.214,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45556,-14704514.3857,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,8,4,2,1,4.0,2.0,4.0,4.0,0,1,626,9809471.27079,-19606019.1777,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,14,7,2,1,7.0,3.5,7.0,7.0,0,1,626,17166574.7498,-34310533.5869,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,346.807569444,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,32,7365809.57545,1040.42270833,valid
2,6,6,2,2,3.0,3.0,3.0,3.0,0,2,346.941793981,0,0,2,6,6,2,2,3.0,3.0,3.0,3.0,0,2,74,0.0,-29463214.4259,valid
0,0,0,0,0,0,0,0,0,0,0,2147.26165509,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,13,7360408.21319,6441.78496528,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45674,-14704514.3869,valid
0,0,0,0,0,0,0,0,0,0,0,1008.99626157,0,0,2,4,4,2,2,2.0,2.0,2.0,2.0,0,1,137,0.0,-19636722.7492,valid
0,0,0,0,0,0,0,0,0,0,0,1013.31087963,1013.31087963,0,5,35,5,5,3,7.0,1.0,7.0,1.66666666667,1,3,727,73581213.8428,-24443284.2833,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2504.96299769,0,0,3,4,3,2,2,1.33333333333,1.0,2.0,1.5,0,1,90,2451880.65156,-14714914.4379,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45674,-14704514.3869,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1009.04880787,0,0,3,168,112,3,2,56.0,37.3333333333,56.0,56.0,0,3,149,137394674.309,-549703443.926,valid
0,0,0,0,0,0,0,0,0,0,0,3239.84466435,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.46169,-4895025.10631,valid
0,0,0,0,0,0,0,0,0,0,0,2867.21002315,0,0,3,15,8,3,2,5.0,2.66666666667,5.0,4.0,0,2,628,17166574.7296,-39216032.4788,valid
2,10,10,2,2,5.0,5.0,5.0,5.0,0,2,346.941793981,0,0,4,18,13,4,3,4.5,3.25,4.5,4.33333333333,0,2,202,12272680.8468,-63827600.9521,valid
0,0,0,0,0,0,0,0,0,0,0,2177.56118056,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,17,7360317.31462,6532.68354166,valid
0,0,0,0,0,0,0,0,0,0,0,2514.84594907,0,0,1,0,7,0,1,0.0,7.0,0,7.0,0,1,28,-17171712.7407,-34361029.4031,valid
0,0,0,0,0,0,0,0,0,0,0,2243.94533565,0,0,5,34,27,4,4,6.8,5.4,8.5,6.75,0,2,124,17170591.3936,-132453644.977,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
