% []
@RELATION base

@ATTRIBUTE tot_changes_Methods NUMERIC
@ATTRIBUTE sum_insert_Methods NUMERIC
@ATTRIBUTE sum_delets_Methods NUMERIC
@ATTRIBUTE count_insert_Methods NUMERIC
@ATTRIBUTE count_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_Methods NUMERIC
@ATTRIBUTE avg_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_Methods NUMERIC
@ATTRIBUTE tot_bugs_Methods NUMERIC
@ATTRIBUTE tot_developers_Methods NUMERIC
@ATTRIBUTE change_set_Methods NUMERIC
@ATTRIBUTE age_Methods NUMERIC
@ATTRIBUTE age2_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
1,10,0,1,0,10.0,0.0,10.0,0,0,1,1466,24556516.0372,2468.14467593,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,21,0,1,0,21.0,0.0,21.0,0,0,1,139,51573781.369,85.4128819481,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1466,12278258.0186,1234.07233796,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,2,682,7367314.19556,-14734481.1033,bugged
2,18,1,2,1,9.0,0.5,9.0,1.0,0,2,1853,41746077.2632,-4907424.87481,valid
1,17,0,1,0,17.0,0.0,17.0,0,0,1,1466,41746077.2632,4195.84594908,valid
3,14,4,3,2,4.66666666667,1.33333333333,4.66666666667,2.0,0,2,1853,24556516.0372,-19643714.6501,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,1466,22100864.4334,2221.33020834,valid
2,22,1,2,1,11.0,0.5,11.0,1.0,0,2,1853,51568683.678,-4906437.61694,valid
2,89,7,2,1,44.5,3.5,44.5,7.0,0,2,1853,201363431.505,-34361106.259,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,139,7367683.05271,12.2018402778,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1466,12278258.0186,1234.07233796,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,1466,14733909.6223,1480.88680556,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,1,2,677,7367410.07139,-14734576.9791,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,127,7367652.03767,43.2168749999,valid
2,12,1,2,1,6.0,0.5,6.0,1.0,0,2,1853,27012167.6409,-4908905.76162,valid
1,3,2,1,1,3.0,2.0,3.0,2.0,0,1,86,2455882.25407,-9823512.85219,bugged
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,91,0.0,-4911724.61986,valid
1,26,0,1,0,26.0,0.0,26.0,0,0,1,1466,63846941.6966,6417.17615741,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,677,0.0,-19646482.8831,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,5,4911790.64806,6.18831018545,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,86,29470587.0489,193.96930556,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,86,9823529.0163,64.656435186,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,1466,19645212.8297,1974.51574074,valid
2,17,2,2,1,8.5,1.0,8.5,2.0,0,2,1853,36834774.0557,-9819539.22451,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,22,11,2,1,11.0,5.5,11.0,11.0,1,2,677,27013836.9284,-54026782.2568,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,86,27014704.7948,177.805196758,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,1466,24556516.0372,2468.14467593,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,20,0,1,0,20.0,0.0,20.0,0,0,1,1466,49113032.0743,4936.28935185,valid
2,4,4,2,2,2.0,2.0,2.0,2.0,1,2,798,0.0,-19646818.8451,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
3,42,6,3,2,14.0,2.0,14.0,3.0,0,2,1868,88403457.7338,-29460985.2536,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,0,5,0,1,0.0,5.0,0,5.0,0,1,91,-12279311.5497,-24558803.6406,valid
2,8,1,2,1,4.0,0.5,4.0,1.0,1,1,1466,17189707.1882,-4910013.39286,bugged
1,2,0,1,0,2.0,0.0,2.0,0,0,1,1466,4911303.20743,493.628935185,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,40,0,1,0,40.0,0.0,40.0,0,0,1,1466,98226064.1486,9872.5787037,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,6,3,3,2,2.0,1.0,2.0,1.5,0,2,1858,7366954.81115,-14734412.3233,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,139,7367683.05271,12.2018402778,valid
1,14,0,1,0,14.0,0.0,14.0,0,0,1,1466,34379122.452,3455.40254629,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,32,0,1,0,32.0,0.0,32.0,0,0,1,1466,78580851.3189,7898.06296296,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,677,0.0,-4911620.72076,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,1466,4911303.20743,493.628935185,valid
1,25,0,1,0,25.0,0.0,25.0,0,0,1,14,61397100.673,359.781539351,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,139,0.0,-4911788.70181,valid
2,3,46,1,2,1.5,23.0,3.0,23.0,0,2,720,-105602079.327,-225940573.471,valid
1,34,0,1,0,34.0,0.0,34.0,0,0,1,1466,83492154.5263,8391.69189815,valid
2,20,17,2,2,10.0,8.5,10.0,8.5,0,2,720,7367586.92979,-83498171.2219,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,127,9823536.05023,57.6225000005,valid
6,57,39,6,6,9.5,6.5,9.5,6.5,2,2,840,44205430.9892,-191554697.772,bugged
1,29,0,1,0,29.0,0.0,29.0,0,0,1,1466,71213896.5077,7157.61956018,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,38,0,1,0,38.0,0.0,38.0,0,0,1,1466,93314760.9412,9378.94976851,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1466,9822606.41486,987.257870371,valid
2,10,5,2,1,5.0,2.5,5.0,5.0,1,2,677,12279016.7856,-24557628.2986,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,1,2,677,7367410.07139,-14734576.9791,valid
2,4,2,2,1,2.0,1.0,2.0,2.0,1,2,133,4911595.13678,-9823334.35065,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
3,24,2,3,2,8.0,0.666666666667,8.0,1.0,0,2,1868,54024335.2817,-9817957.77306,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,1475,7366954.81115,-4910580.18907,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,1466,17189561.226,1727.70127315,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,1466,31923470.8483,3208.58807871,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
3,7,3,3,2,2.33333333333,1.0,2.33333333333,1.5,0,2,830,9823577.40361,-14734949.7923,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,1466,17189561.226,1727.70127315,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,1,2,677,7367410.07139,-14734576.9791,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,9,2,2,1,4.5,1.0,4.5,2.0,0,2,1853,17189561.226,-9821513.74025,valid
3,12,4,3,2,4.0,1.33333333333,4.0,2.0,0,2,1868,19645212.8297,-19644947.1168,valid
2,5,1,2,1,2.5,0.5,2.5,1.0,0,2,1853,9822606.41486,-4910633.46289,valid
1,0,4,0,1,0.0,4.0,0,4.0,0,1,91,-9823449.23972,-19647042.9125,valid
1,27,0,1,0,27.0,0.0,27.0,0,0,1,1466,66302593.3003,6663.990625,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,139,22103049.1581,36.605520837,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,127,7367652.03767,43.2168749999,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1466,12278258.0186,1234.07233796,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,3,1,1,3.0,3.0,3.0,3.0,0,1,677,0.0,-14734862.1623,valid
2,12,1,2,1,6.0,0.5,6.0,1.0,0,2,1853,27012167.6409,-4908905.76162,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,10,0,1,0,10.0,0.0,10.0,0,0,1,1466,24556516.0372,2468.14467593,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1466,12278258.0186,1234.07233796,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,1466,19645212.8297,1974.51574074,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1466,9822606.41486,987.257870371,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,139,24558943.509,40.6728009284,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
7,55,48,7,7,7.85714285714,6.85714285714,7.85714285714,6.85714285714,0,3,907,17191208.7646,-235756950.593,valid
1,15,0,1,0,15.0,0.0,15.0,0,0,1,139,36838415.2635,61.0092013925,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
2,8,1,2,1,4.0,0.5,4.0,1.0,0,2,1481,17189561.226,-4910039.26931,bugged
1,31,0,1,0,31.0,0.0,31.0,0,0,1,91,76131731.6078,1119.35582177,bugged
3,49,3,3,2,16.3333333333,1.0,16.3333333333,1.5,0,2,1858,112959973.771,-14723799.3012,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
2,53,27,2,1,26.5,13.5,26.5,27.0,1,1,217,63852227.8124,-132617163.888,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,1466,19645212.8297,1974.51574074,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,8,1,2,1,4.0,0.5,4.0,1.0,0,2,1853,17189561.226,-4909893.01949,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,4,0,2,0,2.0,0.0,2.0,0,1,2,102,9823468.29296,125.379768519,valid
2,10,5,2,1,5.0,2.5,5.0,5.0,1,2,677,12279016.7856,-24557628.2986,valid
2,8,1,2,1,4.0,0.5,4.0,1.0,0,2,1853,17189561.226,-4909893.01949,valid
2,42,1,2,1,21.0,0.5,21.0,1.0,0,2,1853,100681715.752,-4901501.32759,valid
2,19,3,2,1,9.5,1.5,9.5,3.0,0,2,1853,39290425.6594,-14730913.1308,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,1,2,677,7367410.07139,-14734576.9791,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1466,9822606.41486,987.257870371,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1466,9822606.41486,987.257870371,valid
1,17,0,1,0,17.0,0.0,17.0,0,0,1,1466,41746077.2632,4195.84594908,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,139,22103049.1581,36.605520837,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,127,7367652.03767,43.2168749999,valid
1,45,0,1,0,45.0,0.0,45.0,0,0,1,1466,110504322.167,11106.6510417,valid
1,24,0,1,0,24.0,0.0,24.0,0,0,1,1466,58935638.4892,5923.54722223,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,1853,7366954.81115,-4910880.27736,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,13,0.0,-4911510.13345,bugged
2,4,2,2,1,2.0,1.0,2.0,2.0,0,2,737,4911764.50815,-9823209.11331,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,101,0,1,0,101.0,0.0,101.0,0,0,1,14,248044286.719,1453.51741895,valid
2,54,27,2,1,27.0,13.5,27.0,27.0,1,2,677,66306690.6425,-132611192.812,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,139,9823577.40361,16.269120371,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1466,9822606.41486,987.257870371,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,1466,14733909.6223,1480.88680556,valid
2,2,1,2,1,1.0,0.5,1.0,1.0,0,2,677,2455857.88287,-4911580.18545,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,1,2,677,7367410.07139,-14734576.9791,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,677,0.0,-4911620.72076,valid
3,11,8,3,2,3.66666666667,2.66666666667,3.66666666667,4.0,0,2,739,7367092.48444,-39292794.3582,bugged
1,10,0,1,0,10.0,0.0,10.0,0,0,1,1466,24556516.0372,2468.14467593,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1466,9822606.41486,987.257870371,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,11,7367392.70517,302.549374999,valid
1,15,0,1,0,15.0,0.0,15.0,0,0,1,1466,36834774.0557,3702.21701389,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,1466,17189561.226,1727.70127315,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,1466,22100864.4334,2221.33020834,valid
1,43,0,1,0,43.0,0.0,43.0,0,0,1,19,105602711.726,920.255740732,valid
1,31,0,1,0,31.0,0.0,31.0,0,0,1,1466,76125199.7152,7651.24849537,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,1466,17189561.226,1727.70127315,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,1466,14733909.6223,1480.88680556,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,1,2,677,7367410.07139,-14734576.9791,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
3,21,5,3,2,7.0,1.66666666667,7.0,2.5,0,2,1853,39290425.6594,-24553854.4841,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,1466,27012167.6409,2714.95914352,valid
3,40,3,3,2,13.3333333333,1.0,13.3333333333,1.5,0,2,1868,90859109.3375,-14726022.5266,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1466,9822606.41486,987.257870371,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1466,9822606.41486,987.257870371,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,8,19646898.6309,288.714537036,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
6,50,30,6,6,8.33333333333,5.0,8.33333333333,5.0,1,3,181,49117301.9922,-147351027.968,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,1466,27012167.6409,2714.95914352,valid
4,199,99,4,3,49.75,24.75,49.75,33.0,2,2,300,245584848.879,-486260308.705,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
3,27,1,3,1,9.0,0.333333333333,9.0,1.0,1,3,1853,63847551.3222,-4905813.17016,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1466,9822606.41486,987.257870371,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
3,26,1,2,1,8.66666666667,0.333333333333,13.0,1.0,1,2,133,61395547.2095,-4909854.78005,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,86,7367646.76222,48.49232639,valid
2,10,5,2,1,5.0,2.5,5.0,5.0,1,2,677,12279016.7856,-24557628.2986,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
2,22,11,2,1,11.0,5.5,11.0,11.0,1,2,677,27013836.9284,-54026782.2568,valid
2,8,4,2,1,4.0,2.0,4.0,4.0,1,2,677,9823213.42852,-19646102.6388,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1466,9822606.41486,987.257870371,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,6,3,2,1,3.0,1.5,3.0,3.0,1,2,677,7367410.07139,-14734576.9791,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
3,3,3,3,3,1.0,1.0,1.0,1.0,0,2,694,0.0,-14735092.7198,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,1466,4911303.20743,493.628935185,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,26,0.0,-4911570.88521,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,5,2,2,1,2.5,1.0,2.5,2.0,0,2,1853,7366954.81115,-9822500.99813,valid
1,30,0,1,0,30.0,0.0,30.0,0,0,1,1466,73669548.1115,7404.43402778,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1466,12278258.0186,1234.07233796,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,1466,39290425.6594,3949.03148148,valid
1,5,5,1,1,5.0,5.0,5.0,5.0,0,1,13,0.0,-24557550.6672,valid
2,7,2,2,2,3.5,1.0,3.5,1.0,0,1,154,12279420.0628,-9823420.38771,valid
2,8,1,2,1,4.0,0.5,4.0,1.0,0,2,1853,17189561.226,-4909893.01949,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1466,9822606.41486,987.257870371,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,0,10,0,1,0.0,10.0,0,10.0,0,1,139,-24558943.509,-49117927.6909,valid
1,6,5,1,1,6.0,5.0,6.0,5.0,0,1,677,2455810.36038,-24558015.546,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,1466,31923470.8483,3208.58807871,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1466,9822606.41486,987.257870371,valid
1,3,3,1,1,3.0,3.0,3.0,3.0,0,1,677,0.0,-14734862.1623,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,22,24558813.6317,170.550115742,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,13,0.0,-4911510.13345,valid
3,68,4,3,2,22.6666666667,1.33333333333,22.6666666667,2.0,0,2,1868,157161702.638,-19630833.0069,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,16,8,2,1,8.0,4.0,8.0,8.0,1,2,677,19646426.857,-39292205.2777,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,23,0,1,0,23.0,0.0,23.0,0,0,1,1466,56479986.8855,5676.73275463,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,4,0,1,0,4.0,0.0,4.0,0,0,1,86,9823529.0163,64.656435186,bugged
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,139,0.0,-4911788.70181,valid
2,5,1,2,1,2.5,0.5,2.5,1.0,1,1,127,9823536.05023,-4911711.0528,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,8,0,2,0,4.0,0.0,4.0,0,1,1,217,19646994.6024,192.74310185,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,139,7367683.05271,12.2018402778,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,68,2455883.48529,14.9328935184,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,1,15,1,2,0.5,7.5,1.0,7.5,0,2,720,-34382072.339,-73676270.9144,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,6,3,2,1,3.0,1.5,3.0,3.0,1,2,677,7367410.07139,-14734576.9791,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,1466,14733909.6223,1480.88680556,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1466,9822606.41486,987.257870371,bugged
1,7,0,1,0,7.0,0.0,7.0,0,0,1,1466,17189561.226,1727.70127315,valid
2,10,5,2,1,5.0,2.5,5.0,5.0,1,2,677,12279016.7856,-24557628.2986,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,1466,24556516.0372,2468.14467593,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,677,0.0,-9823241.44153,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,740.443402778,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2,7367392.71618,302.538368056,valid
